lambda            n
4.49236298   1.46604515
4.49236298   1.46604515
4.49236298   1.46604515
4.49236298   1.46604515
4.49337228   1.47677407
4.49337228   1.47677407
4.49337228   1.47677407
4.49438202   1.46590093
4.49438202   1.46590093
4.49438202   1.46590093
4.49438202   1.46590093
4.49539222   1.47663584
4.49539222   1.47663584
4.49539222   1.47663584
4.49640288   1.46575634
4.49640288   1.46575634
4.49640288   1.46575634
4.49640288   1.46575634
4.49741399   1.47649725
4.49741399   1.47649725
4.49741399   1.47649725
4.49842555   1.46561138
4.49842555   1.46561138
4.49842555   1.46561138
4.49842555   1.46561138
4.49943757   1.47635832
4.49943757   1.47635832
4.49943757   1.47635832
4.50000000   1.49850000
4.50000000   1.49850000
4.50045005   1.46546605
4.50045005   1.46546605
4.50045005   1.46546605
4.50045005   1.46546605
4.50146298   1.47621902
4.50146298   1.47621902
4.50146298   1.47621902
4.50247636   1.46532034
4.50247636   1.46532034
4.50247636   1.46532034
4.50247636   1.46532034
4.50349020   1.47607937
4.50349020   1.47607937
4.50349020   1.47607937
4.50450450   1.46517426
4.50450450   1.46517426
4.50450450   1.46517426
4.50450450   1.46517426
4.50551926   1.47593936
4.50551926   1.47593936
4.50551926   1.47593936
4.50653447   1.46502780
4.50653447   1.46502780
4.50653447   1.46502780
4.50653447   1.46502780
4.50755015   1.47579899
4.50755015   1.47579899
4.50755015   1.47579899
4.50856628   1.46488096
4.50856628   1.46488096
4.50856628   1.46488096
4.50856628   1.46488096
4.50958286   1.47565826
4.50958286   1.47565826
4.50958286   1.47565826
4.51059991   1.46473374
4.51059991   1.46473374
4.51059991   1.46473374
4.51059991   1.46473374
4.51161741   1.47551716
4.51161741   1.47551716
4.51161741   1.47551716
4.51263538   1.46458614
4.51263538   1.46458614
4.51263538   1.46458614
4.51263538   1.46458614
4.51365380   1.47537570
4.51365380   1.47537570
4.51365380   1.47537570
4.51467269   1.46443816
4.51467269   1.46443816
4.51467269   1.46443816
4.51467269   1.46443816
4.51569203   1.47523388
4.51569203   1.47523388
4.51569203   1.47523388
4.51671183   1.46428979
4.51671183   1.46428979
4.51671183   1.46428979
4.51671183   1.46428979
4.51773210   1.47509168
4.51773210   1.47509168
4.51773210   1.47509168
4.51875282   1.46414104
4.51875282   1.46414104
4.51875282   1.46414104
4.51875282   1.46414104
4.51977401   1.47494912
4.51977401   1.47494912
4.51977401   1.47494912
4.52079566   1.46399190
4.52079566   1.46399190
4.52079566   1.46399190
4.52079566   1.46399190
4.52181777   1.47480619
4.52181777   1.47480619
4.52181777   1.47480619
4.52284034   1.46384237
4.52284034   1.46384237
4.52284034   1.46384237
4.52284034   1.46384237
4.52386338   1.47466289
4.52386338   1.47466289
4.52386338   1.47466289
4.52488688   1.46369245
4.52488688   1.46369245
4.52488688   1.46369245
4.52488688   1.46369245
4.52591084   1.47451921
4.52591084   1.47451921
4.52591084   1.47451921
4.52693526   1.46354214
4.52693526   1.46354214
4.52693526   1.46354214
4.52693526   1.46354214
4.52796015   1.47437517
4.52796015   1.47437517
4.52796015   1.47437517
4.52898551   1.46339143
4.52898551   1.46339143
4.52898551   1.46339143
4.52898551   1.46339143
4.53001133   1.47423074
4.53001133   1.47423074
4.53001133   1.47423074
4.53103761   1.46324033
4.53103761   1.46324033
4.53103761   1.46324033
4.53103761   1.46324033
4.53206436   1.47408594
4.53206436   1.47408594
4.53206436   1.47408594
4.53309157   1.46308883
4.53309157   1.46308883
4.53309157   1.46308883
4.53309157   1.46308883
4.53411925   1.47394076
4.53411925   1.47394076
4.53411925   1.47394076
4.53514739   1.46293694
4.53514739   1.46293694
4.53514739   1.46293694
4.53514739   1.46293694
4.53617600   1.47379520
4.53617600   1.47379520
4.53617600   1.47379520
4.53720508   1.46278465
4.53720508   1.46278465
4.53720508   1.46278465
4.53720508   1.46278465
4.53823463   1.47364925
4.53823463   1.47364925
4.53823463   1.47364925
4.53926464   1.46263195
4.53926464   1.46263195
4.53926464   1.46263195
4.53926464   1.46263195
4.54029512   1.47350293
4.54029512   1.47350293
4.54029512   1.47350293
4.54132607   1.46247885
4.54132607   1.46247885
4.54132607   1.46247885
4.54132607   1.46247885
4.54235748   1.47335622
4.54235748   1.47335622
4.54235748   1.47335622
4.54338937   1.46232535
4.54338937   1.46232535
4.54338937   1.46232535
4.54338937   1.46232535
4.54442172   1.47320912
4.54442172   1.47320912
4.54442172   1.47320912
4.54545455   1.46217144
4.54545455   1.46217144
4.54545455   1.46217144
4.54545455   1.46217144
4.54648784   1.47306164
4.54648784   1.47306164
4.54648784   1.47306164
4.54752160   1.46201713
4.54752160   1.46201713
4.54752160   1.46201713
4.54752160   1.46201713
4.54855583   1.47291376
4.54855583   1.47291376
4.54855583   1.47291376
4.54959054   1.46186241
4.54959054   1.46186241
4.54959054   1.46186241
4.54959054   1.46186241
4.55062571   1.47276550
4.55062571   1.47276550
4.55062571   1.47276550
4.55166136   1.46170727
4.55166136   1.46170727
4.55166136   1.46170727
4.55166136   1.46170727
4.55269747   1.47261684
4.55269747   1.47261684
4.55269747   1.47261684
4.55373406   1.46155172
4.55373406   1.46155172
4.55373406   1.46155172
4.55373406   1.46155172
4.55477112   1.47246779
4.55477112   1.47246779
4.55477112   1.47246779
4.55580866   1.46139576
4.55580866   1.46139576
4.55580866   1.46139576
4.55580866   1.46139576
4.55684666   1.47231835
4.55684666   1.47231835
4.55684666   1.47231835
4.55788514   1.46123939
4.55788514   1.46123939
4.55788514   1.46123939
4.55788514   1.46123939
4.55892409   1.47216851
4.55892409   1.47216851
4.55892409   1.47216851
4.55996352   1.46108259
4.55996352   1.46108259
4.55996352   1.46108259
4.55996352   1.46108259
4.56100342   1.47201827
4.56100342   1.47201827
4.56100342   1.47201827
4.56204380   1.46092538
4.56204380   1.46092538
4.56204380   1.46092538
4.56204380   1.46092538
4.56308465   1.47186763
4.56308465   1.47186763
4.56308465   1.47186763
4.56412597   1.46076775
4.56412597   1.46076775
4.56412597   1.46076775
4.56412597   1.46076775
4.56516777   1.47171658
4.56516777   1.47171658
4.56516777   1.47171658
4.56621005   1.46060969
4.56621005   1.46060969
4.56621005   1.46060969
4.56621005   1.46060969
4.56725280   1.47156514
4.56725280   1.47156514
4.56725280   1.47156514
4.56829603   1.46045121
4.56829603   1.46045121
4.56829603   1.46045121
4.56829603   1.46045121
4.56933973   1.47141329
4.56933973   1.47141329
4.56933973   1.47141329
4.57038391   1.46029231
4.57038391   1.46029231
4.57038391   1.46029231
4.57038391   1.46029231
4.57142857   1.47126103
4.57142857   1.47126103
4.57142857   1.47126103
4.57247371   1.46013297
4.57247371   1.46013297
4.57247371   1.46013297
4.57247371   1.46013297
4.57351932   1.47110837
4.57351932   1.47110837
4.57351932   1.47110837
4.57456542   1.45997321
4.57456542   1.45997321
4.57456542   1.45997321
4.57456542   1.45997321
4.57561199   1.47095529
4.57561199   1.47095529
4.57561199   1.47095529
4.57665904   1.45981302
4.57665904   1.45981302
4.57665904   1.45981302
4.57665904   1.45981302
4.57770657   1.47080180
4.57770657   1.47080180
4.57770657   1.47080180
4.57875458   1.45965239
4.57875458   1.45965239
4.57875458   1.45965239
4.57875458   1.45965239
4.57980307   1.47064791
4.57980307   1.47064791
4.57980307   1.47064791
4.58085204   1.45949134
4.58085204   1.45949134
4.58085204   1.45949134
4.58085204   1.45949134
4.58190149   1.47049359
4.58190149   1.47049359
4.58190149   1.47049359
4.58295142   1.45932984
4.58295142   1.45932984
4.58295142   1.45932984
4.58295142   1.45932984
4.58400183   1.47033886
4.58400183   1.47033886
4.58400183   1.47033886
4.58505273   1.45916791
4.58505273   1.45916791
4.58505273   1.45916791
4.58505273   1.45916791
4.58610410   1.47018371
4.58610410   1.47018371
4.58610410   1.47018371
4.58715596   1.45900554
4.58715596   1.45900554
4.58715596   1.45900554
4.58715596   1.45900554
4.58820830   1.47002814
4.58820830   1.47002814
4.58820830   1.47002814
4.58926113   1.45884272
4.58926113   1.45884272
4.58926113   1.45884272
4.58926113   1.45884272
4.59031444   1.46987216
4.59031444   1.46987216
4.59031444   1.46987216
4.59136823   1.45867946
4.59136823   1.45867946
4.59136823   1.45867946
4.59136823   1.45867946
4.59242250   1.46971574
4.59242250   1.46971574
4.59242250   1.46971574
4.59347726   1.45851576
4.59347726   1.45851576
4.59347726   1.45851576
4.59347726   1.45851576
4.59453251   1.46955890
4.59453251   1.46955890
4.59453251   1.46955890
4.59558824   1.45835162
4.59558824   1.45835162
4.59558824   1.45835162
4.59558824   1.45835162
4.59664445   1.46940164
4.59664445   1.46940164
4.59664445   1.46940164
4.59770115   1.45818702
4.59770115   1.45818702
4.59770115   1.45818702
4.59770115   1.45818702
4.59875834   1.46924395
4.59875834   1.46924395
4.59875834   1.46924395
4.59981601   1.45802197
4.59981601   1.45802197
4.59981601   1.45802197
4.59981601   1.45802197
4.60087417   1.46908583
4.60087417   1.46908583
4.60087417   1.46908583
4.60193281   1.45785647
4.60193281   1.45785647
4.60193281   1.45785647
4.60193281   1.45785647
4.60299194   1.46892727
4.60299194   1.46892727
4.60299194   1.46892727
4.60405157   1.45769052
4.60405157   1.45769052
4.60405157   1.45769052
4.60405157   1.45769052
4.60511167   1.46876828
4.60511167   1.46876828
4.60511167   1.46876828
4.60617227   1.45752411
4.60617227   1.45752411
4.60617227   1.45752411
4.60617227   1.45752411
4.60723336   1.46860886
4.60723336   1.46860886
4.60723336   1.46860886
4.60829493   1.45735724
4.60829493   1.45735724
4.60829493   1.45735724
4.60829493   1.45735724
4.60935699   1.46844900
4.60935699   1.46844900
4.60935699   1.46844900
4.61041955   1.45718992
4.61041955   1.45718992
4.61041955   1.45718992
4.61041955   1.45718992
4.61148259   1.46828870
4.61148259   1.46828870
4.61148259   1.46828870
4.61254613   1.45702213
4.61254613   1.45702213
4.61254613   1.45702213
4.61254613   1.45702213
4.61361015   1.46812796
4.61361015   1.46812796
4.61361015   1.46812796
4.61467467   1.45685388
4.61467467   1.45685388
4.61467467   1.45685388
4.61467467   1.45685388
4.61573967   1.46796678
4.61573967   1.46796678
4.61573967   1.46796678
4.61680517   1.45668516
4.61680517   1.45668516
4.61680517   1.45668516
4.61680517   1.45668516
4.61787116   1.46780515
4.61787116   1.46780515
4.61787116   1.46780515
4.61893764   1.45651597
4.61893764   1.45651597
4.61893764   1.45651597
4.61893764   1.45651597
4.62000462   1.46764308
4.62000462   1.46764308
4.62000462   1.46764308
4.62107209   1.45634632
4.62107209   1.45634632
4.62107209   1.45634632
4.62107209   1.45634632
4.62214005   1.46748056
4.62214005   1.46748056
4.62214005   1.46748056
4.62320851   1.45617620
4.62320851   1.45617620
4.62320851   1.45617620
4.62320851   1.45617620
4.62349170   1.46273355
4.62427746   1.46731758
4.62427746   1.46731758
4.62427746   1.46731758
4.62534690   1.45600560
4.62534690   1.45600560
4.62534690   1.45600560
4.62534690   1.45600560
4.62641684   1.46715416
4.62641684   1.46715416
4.62641684   1.46715416
4.62748727   1.45583453
4.62748727   1.45583453
4.62748727   1.45583453
4.62748727   1.45583453
4.62855820   1.46699029
4.62855820   1.46699029
4.62855820   1.46699029
4.62962963   1.45566298
4.62962963   1.45566298
4.62962963   1.45566298
4.62962963   1.45566298
4.63070155   1.46682595
4.63070155   1.46682595
4.63070155   1.46682595
4.63177397   1.45549095
4.63177397   1.45549095
4.63177397   1.45549095
4.63177397   1.45549095
4.63284688   1.46666116
4.63284688   1.46666116
4.63284688   1.46666116
4.63392030   1.45531844
4.63392030   1.45531844
4.63392030   1.45531844
4.63392030   1.45531844
4.63499421   1.46649591
4.63499421   1.46649591
4.63499421   1.46649591
4.63606861   1.45514544
4.63606861   1.45514544
4.63606861   1.45514544
4.63606861   1.45514544
4.63714352   1.46633020
4.63714352   1.46633020
4.63714352   1.46633020
4.63821892   1.45497197
4.63821892   1.45497197
4.63821892   1.45497197
4.63821892   1.45497197
4.63929483   1.46616403
4.63929483   1.46616403
4.63929483   1.46616403
4.64037123   1.45479800
4.64037123   1.45479800
4.64037123   1.45479800
4.64037123   1.45479800
4.64144813   1.46599739
4.64144813   1.46599739
4.64144813   1.46599739
4.64252553   1.45462355
4.64252553   1.45462355
4.64252553   1.45462355
4.64252553   1.45462355
4.64360344   1.46583029
4.64360344   1.46583029
4.64360344   1.46583029
4.64468184   1.45444860
4.64468184   1.45444860
4.64468184   1.45444860
4.64468184   1.45444860
4.64576074   1.46566271
4.64576074   1.46566271
4.64576074   1.46566271
4.64684015   1.45427316
4.64684015   1.45427316
4.64684015   1.45427316
4.64684015   1.45427316
4.64792006   1.46549467
4.64792006   1.46549467
4.64792006   1.46549467
4.64900046   1.45409723
4.64900046   1.45409723
4.64900046   1.45409723
4.64900046   1.45409723
4.65008138   1.46532615
4.65008138   1.46532615
4.65008138   1.46532615
4.65116279   1.45392080
4.65116279   1.45392080
4.65116279   1.45392080
4.65116279   1.45392080
4.65224471   1.46515715
4.65224471   1.46515715
4.65224471   1.46515715
4.65332713   1.45374387
4.65332713   1.45374387
4.65332713   1.45374387
4.65332713   1.45374387
4.65441005   1.46498768
4.65441005   1.46498768
4.65441005   1.46498768
4.65549348   1.45356643
4.65549348   1.45356643
4.65549348   1.45356643
4.65549348   1.45356643
4.65657742   1.46481773
4.65657742   1.46481773
4.65657742   1.46481773
4.65766185   1.45338850
4.65766185   1.45338850
4.65766185   1.45338850
4.65766185   1.45338850
4.65874680   1.46464730
4.65874680   1.46464730
4.65874680   1.46464730
4.65983225   1.45321006
4.65983225   1.45321006
4.65983225   1.45321006
4.65983225   1.45321006
4.66091820   1.46447639
4.66091820   1.46447639
4.66091820   1.46447639
4.66200466   1.45303110
4.66200466   1.45303110
4.66200466   1.45303110
4.66200466   1.45303110
4.66309163   1.46430499
4.66309163   1.46430499
4.66309163   1.46430499
4.66417910   1.45285164
4.66417910   1.45285164
4.66417910   1.45285164
4.66417910   1.45285164
4.66526709   1.46413310
4.66526709   1.46413310
4.66526709   1.46413310
4.66635558   1.45267167
4.66635558   1.45267167
4.66635558   1.45267167
4.66635558   1.45267167
4.66744457   1.46396073
4.66744457   1.46396073
4.66744457   1.46396073
4.66853408   1.45249118
4.66853408   1.45249118
4.66853408   1.45249118
4.66853408   1.45249118
4.66962410   1.46378786
4.66962410   1.46378786
4.66962410   1.46378786
4.67071462   1.45231018
4.67071462   1.45231018
4.67071462   1.45231018
4.67071462   1.45231018
4.67180565   1.46361450
4.67180565   1.46361450
4.67180565   1.46361450
4.67289720   1.45212866
4.67289720   1.45212866
4.67289720   1.45212866
4.67289720   1.45212866
4.67398925   1.46344065
4.67398925   1.46344065
4.67398925   1.46344065
4.67508181   1.45194661
4.67508181   1.45194661
4.67508181   1.45194661
4.67508181   1.45194661
4.67617489   1.46326629
4.67617489   1.46326629
4.67617489   1.46326629
4.67726848   1.45176404
4.67726848   1.45176404
4.67726848   1.45176404
4.67726848   1.45176404
4.67836257   1.46309144
4.67836257   1.46309144
4.67836257   1.46309144
4.67945718   1.45158095
4.67945718   1.45158095
4.67945718   1.45158095
4.67945718   1.45158095
4.68055231   1.46291608
4.68055231   1.46291608
4.68055231   1.46291608
4.68164794   1.45139733
4.68164794   1.45139733
4.68164794   1.45139733
4.68164794   1.45139733
4.68274409   1.46274023
4.68274409   1.46274023
4.68274409   1.46274023
4.68384075   1.45121317
4.68384075   1.45121317
4.68384075   1.45121317
4.68384075   1.45121317
4.68493792   1.46256386
4.68493792   1.46256386
4.68493792   1.46256386
4.68603561   1.45102849
4.68603561   1.45102849
4.68603561   1.45102849
4.68603561   1.45102849
4.68713382   1.46238699
4.68713382   1.46238699
4.68713382   1.46238699
4.68823254   1.45084327
4.68823254   1.45084327
4.68823254   1.45084327
4.68823254   1.45084327
4.68933177   1.46220960
4.68933177   1.46220960
4.68933177   1.46220960
4.68964896   1.31062601
4.69043152   1.45065751
4.69043152   1.45065751
4.69043152   1.45065751
4.69043152   1.45065751
4.69153179   1.46203170
4.69153179   1.46203170
4.69153179   1.46203170
4.69263257   1.45047122
4.69263257   1.45047122
4.69263257   1.45047122
4.69263257   1.45047122
4.69373387   1.46185329
4.69373387   1.46185329
4.69373387   1.46185329
4.69483568   1.45028438
4.69483568   1.45028438
4.69483568   1.45028438
4.69483568   1.45028438
4.69593801   1.46167436
4.69593801   1.46167436
4.69593801   1.46167436
4.69704086   1.45009700
4.69704086   1.45009700
4.69704086   1.45009700
4.69704086   1.45009700
4.69814423   1.46149491
4.69814423   1.46149491
4.69814423   1.46149491
4.69924812   1.44990907
4.69924812   1.44990907
4.69924812   1.44990907
4.69924812   1.44990907
4.70035253   1.46131494
4.70035253   1.46131494
4.70035253   1.46131494
4.70145745   1.44972059
4.70145745   1.44972059
4.70145745   1.44972059
4.70145745   1.44972059
4.70256290   1.46113444
4.70256290   1.46113444
4.70256290   1.46113444
4.70366886   1.44953156
4.70366886   1.44953156
4.70366886   1.44953156
4.70366886   1.44953156
4.70477535   1.46095342
