lambda            k
4.29737860   0.00144386
4.29737860   0.00144386
4.29737860   0.00144386
4.29830217   0.00047233
4.29830217   0.00047233
4.29830217   0.00047233
4.29922614   0.00144725
4.29922614   0.00144725
4.29922614   0.00144725
4.29922614   0.00144725
4.30015051   0.00047339
4.30015051   0.00047339
4.30015051   0.00047339
4.30107527   0.00145066
4.30107527   0.00145066
4.30107527   0.00145066
4.30107527   0.00145066
4.30200043   0.00047445
4.30200043   0.00047445
4.30200043   0.00047445
4.30292599   0.00145407
4.30292599   0.00145407
4.30292599   0.00145407
4.30292599   0.00145407
4.30385195   0.00047552
4.30385195   0.00047552
4.30385195   0.00047552
4.30477830   0.00145750
4.30477830   0.00145750
4.30477830   0.00145750
4.30477830   0.00145750
4.30570506   0.00047660
4.30570506   0.00047660
4.30570506   0.00047660
4.30663221   0.00146094
4.30663221   0.00146094
4.30663221   0.00146094
4.30663221   0.00146094
4.30755977   0.00047767
4.30755977   0.00047767
4.30755977   0.00047767
4.30848772   0.00146439
4.30848772   0.00146439
4.30848772   0.00146439
4.30848772   0.00146439
4.30941607   0.00047875
4.30941607   0.00047875
4.30941607   0.00047875
4.31034483   0.00146785
4.31034483   0.00146785
4.31034483   0.00146785
4.31034483   0.00146785
4.31127398   0.00047984
4.31127398   0.00047984
4.31127398   0.00047984
4.31220354   0.00147133
4.31220354   0.00147133
4.31220354   0.00147133
4.31220354   0.00147133
4.31313349   0.00048093
4.31313349   0.00048093
4.31313349   0.00048093
4.31406385   0.00147482
4.31406385   0.00147482
4.31406385   0.00147482
4.31406385   0.00147482
4.31499461   0.00048202
4.31499461   0.00048202
4.31499461   0.00048202
4.31592577   0.00147832
4.31592577   0.00147832
4.31592577   0.00147832
4.31592577   0.00147832
4.31685733   0.00048311
4.31685733   0.00048311
4.31685733   0.00048311
4.31778929   0.00148183
4.31778929   0.00148183
4.31778929   0.00148183
4.31778929   0.00148183
4.31872166   0.00048421
4.31872166   0.00048421
4.31872166   0.00048421
4.31965443   0.00148535
4.31965443   0.00148535
4.31965443   0.00148535
4.31965443   0.00148535
4.32058760   0.00048531
4.32058760   0.00048531
4.32058760   0.00048531
4.32152118   0.00148889
4.32152118   0.00148889
4.32152118   0.00148889
4.32152118   0.00148889
4.32245515   0.00048642
4.32245515   0.00048642
4.32245515   0.00048642
4.32338954   0.00149244
4.32338954   0.00149244
4.32338954   0.00149244
4.32338954   0.00149244
4.32432432   0.00048753
4.32432432   0.00048753
4.32432432   0.00048753
4.32525952   0.00149600
4.32525952   0.00149600
4.32525952   0.00149600
4.32525952   0.00149600
4.32619511   0.00048864
4.32619511   0.00048864
4.32619511   0.00048864
4.32713111   0.00149957
4.32713111   0.00149957
4.32713111   0.00149957
4.32713111   0.00149957
4.32806752   0.00048976
4.32806752   0.00048976
4.32806752   0.00048976
4.32900433   0.00150316
4.32900433   0.00150316
4.32900433   0.00150316
4.32900433   0.00150316
4.32994155   0.00049088
4.32994155   0.00049088
4.32994155   0.00049088
4.33087917   0.00150675
4.33087917   0.00150675
4.33087917   0.00150675
4.33087917   0.00150675
4.33181720   0.00049201
4.33181720   0.00049201
4.33181720   0.00049201
4.33275563   0.00151037
4.33275563   0.00151037
4.33275563   0.00151037
4.33275563   0.00151037
4.33369447   0.00049314
4.33369447   0.00049314
4.33369447   0.00049314
4.33463372   0.00151399
4.33463372   0.00151399
4.33463372   0.00151399
4.33463372   0.00151399
4.33557338   0.00049427
4.33557338   0.00049427
4.33557338   0.00049427
4.33651344   0.00151763
4.33651344   0.00151763
4.33651344   0.00151763
4.33651344   0.00151763
4.33745391   0.00049541
4.33745391   0.00049541
4.33745391   0.00049541
4.33839479   0.00152127
4.33839479   0.00152127
4.33839479   0.00152127
4.33839479   0.00152127
4.33933608   0.00049655
4.33933608   0.00049655
4.33933608   0.00049655
4.34027778   0.00152494
4.34027778   0.00152494
4.34027778   0.00152494
4.34027778   0.00152494
4.34121988   0.00049769
4.34121988   0.00049769
4.34121988   0.00049769
4.34216240   0.00152861
4.34216240   0.00152861
4.34216240   0.00152861
4.34216240   0.00152861
4.34310532   0.00049884
4.34310532   0.00049884
4.34310532   0.00049884
4.34404865   0.00153230
4.34404865   0.00153230
4.34404865   0.00153230
4.34404865   0.00153230
4.34499240   0.00049999
4.34499240   0.00049999
4.34499240   0.00049999
4.34593655   0.00153600
4.34593655   0.00153600
4.34593655   0.00153600
4.34593655   0.00153600
4.34688111   0.00050115
4.34688111   0.00050115
4.34688111   0.00050115
4.34782609   0.00153972
4.34782609   0.00153972
4.34782609   0.00153972
4.34782609   0.00153972
4.34877147   0.00050231
4.34877147   0.00050231
4.34877147   0.00050231
4.34971727   0.00154344
4.34971727   0.00154344
4.34971727   0.00154344
4.34971727   0.00154344
4.35066348   0.00050347
4.35066348   0.00050347
4.35066348   0.00050347
4.35161010   0.00154718
4.35161010   0.00154718
4.35161010   0.00154718
4.35161010   0.00154718
4.35255713   0.00050464
4.35255713   0.00050464
4.35255713   0.00050464
4.35350457   0.00155094
4.35350457   0.00155094
4.35350457   0.00155094
4.35350457   0.00155094
4.35445243   0.00050581
4.35445243   0.00050581
4.35445243   0.00050581
4.35540070   0.00155471
4.35540070   0.00155471
4.35540070   0.00155471
4.35540070   0.00155471
4.35634938   0.00050699
4.35634938   0.00050699
4.35634938   0.00050699
4.35729847   0.00155849
4.35729847   0.00155849
4.35729847   0.00155849
4.35729847   0.00155849
4.35824798   0.00050817
4.35824798   0.00050817
4.35824798   0.00050817
4.35919791   0.00156228
4.35919791   0.00156228
4.35919791   0.00156228
4.35919791   0.00156228
4.36014825   0.00050935
4.36014825   0.00050935
4.36014825   0.00050935
4.36109900   0.00156609
4.36109900   0.00156609
4.36109900   0.00156609
4.36109900   0.00156609
4.36205016   0.00051054
4.36205016   0.00051054
4.36205016   0.00051054
4.36300175   0.00156991
4.36300175   0.00156991
4.36300175   0.00156991
4.36300175   0.00156991
4.36395374   0.00051174
4.36395374   0.00051174
4.36395374   0.00051174
4.36490615   0.00157375
4.36490615   0.00157375
4.36490615   0.00157375
4.36490615   0.00157375
4.36585898   0.00051293
4.36585898   0.00051293
4.36585898   0.00051293
4.36681223   0.00157759
4.36681223   0.00157759
4.36681223   0.00157759
4.36681223   0.00157759
4.36776589   0.00051413
4.36776589   0.00051413
4.36776589   0.00051413
4.36871997   0.00158146
4.36871997   0.00158146
4.36871997   0.00158146
4.36871997   0.00158146
4.36967446   0.00051534
4.36967446   0.00051534
4.36967446   0.00051534
4.37062937   0.00158533
4.37062937   0.00158533
4.37062937   0.00158533
4.37062937   0.00158533
4.37158470   0.00051655
4.37158470   0.00051655
4.37158470   0.00051655
4.37254045   0.00158923
4.37254045   0.00158923
4.37254045   0.00158923
4.37254045   0.00158923
4.37349661   0.00051776
4.37349661   0.00051776
4.37349661   0.00051776
4.37445319   0.00159313
4.37445319   0.00159313
4.37445319   0.00159313
4.37445319   0.00159313
4.37541019   0.00051898
4.37541019   0.00051898
4.37541019   0.00051898
4.37636761   0.00159705
4.37636761   0.00159705
4.37636761   0.00159705
4.37636761   0.00159705
4.37732545   0.00052020
4.37732545   0.00052020
4.37732545   0.00052020
4.37828371   0.00160098
4.37828371   0.00160098
4.37828371   0.00160098
4.37828371   0.00160098
4.37924239   0.00052143
4.37924239   0.00052143
4.37924239   0.00052143
4.38020149   0.00160493
4.38020149   0.00160493
4.38020149   0.00160493
4.38020149   0.00160493
4.38116101   0.00052266
4.38116101   0.00052266
4.38116101   0.00052266
4.38212095   0.00160889
4.38212095   0.00160889
4.38212095   0.00160889
4.38212095   0.00160889
4.38308131   0.00052390
4.38308131   0.00052390
4.38308131   0.00052390
4.38404209   0.00161287
4.38404209   0.00161287
4.38404209   0.00161287
4.38404209   0.00161287
4.38500329   0.00052513
4.38500329   0.00052513
4.38500329   0.00052513
4.38596491   0.00161686
4.38596491   0.00161686
4.38596491   0.00161686
4.38596491   0.00161686
4.38692696   0.00052638
4.38692696   0.00052638
4.38692696   0.00052638
4.38788943   0.00162086
4.38788943   0.00162086
4.38788943   0.00162086
4.38788943   0.00162086
4.38885232   0.00052763
4.38885232   0.00052763
4.38885232   0.00052763
4.38981563   0.00162488
4.38981563   0.00162488
4.38981563   0.00162488
4.38981563   0.00162488
4.39077936   0.00052888
4.39077936   0.00052888
4.39077936   0.00052888
4.39174352   0.00162891
4.39174352   0.00162891
4.39174352   0.00162891
4.39174352   0.00162891
4.39270810   0.00053014
4.39270810   0.00053014
4.39270810   0.00053014
4.39367311   0.00163296
4.39367311   0.00163296
4.39367311   0.00163296
4.39367311   0.00163296
4.39463854   0.00053140
4.39463854   0.00053140
4.39463854   0.00053140
4.39560440   0.00163703
4.39560440   0.00163703
4.39560440   0.00163703
4.39560440   0.00163703
4.39657067   0.00053266
4.39657067   0.00053266
4.39657067   0.00053266
4.39753738   0.00164111
4.39753738   0.00164111
4.39753738   0.00164111
4.39753738   0.00164111
4.39850451   0.00053393
4.39850451   0.00053393
4.39850451   0.00053393
4.39947206   0.00164520
4.39947206   0.00164520
4.39947206   0.00164520
4.39947206   0.00164520
4.40044004   0.00053521
4.40044004   0.00053521
4.40044004   0.00053521
4.40140845   0.00164931
4.40140845   0.00164931
4.40140845   0.00164931
4.40140845   0.00164931
4.40237728   0.00053649
4.40237728   0.00053649
4.40237728   0.00053649
4.40334654   0.00165343
4.40334654   0.00165343
4.40334654   0.00165343
4.40334654   0.00165343
4.40431623   0.00053777
4.40431623   0.00053777
4.40431623   0.00053777
4.40528634   0.00165757
4.40528634   0.00165757
4.40528634   0.00165757
4.40528634   0.00165757
4.40625688   0.00053906
4.40625688   0.00053906
4.40625688   0.00053906
4.40722785   0.00166172
4.40722785   0.00166172
4.40722785   0.00166172
4.40722785   0.00166172
4.40819925   0.00054036
4.40819925   0.00054036
4.40819925   0.00054036
4.40917108   0.00166589
4.40917108   0.00166589
4.40917108   0.00166589
4.40917108   0.00166589
4.41014333   0.00054165
4.41014333   0.00054165
4.41014333   0.00054165
4.41111601   0.00167008
4.41111601   0.00167008
4.41111601   0.00167008
4.41111601   0.00167008
4.41208912   0.00054296
4.41208912   0.00054296
4.41208912   0.00054296
4.41306267   0.00167428
4.41306267   0.00167428
4.41306267   0.00167428
4.41306267   0.00167428
4.41403664   0.00054426
4.41403664   0.00054426
4.41403664   0.00054426
4.41501104   0.00167849
4.41501104   0.00167849
4.41501104   0.00167849
4.41501104   0.00167849
4.41598587   0.00054558
4.41598587   0.00054558
4.41598587   0.00054558
4.41696113   0.00168272
4.41696113   0.00168272
4.41696113   0.00168272
4.41696113   0.00168272
4.41793682   0.00054689
4.41793682   0.00054689
4.41793682   0.00054689
4.41891295   0.00168697
4.41891295   0.00168697
4.41891295   0.00168697
4.41891295   0.00168697
4.41988950   0.00054821
4.41988950   0.00054821
4.41988950   0.00054821
4.42086649   0.00169123
4.42086649   0.00169123
4.42086649   0.00169123
4.42086649   0.00169123
4.42184391   0.00054954
4.42184391   0.00054954
4.42184391   0.00054954
4.42282176   0.00169551
4.42282176   0.00169551
4.42282176   0.00169551
4.42282176   0.00169551
4.42380004   0.00055087
4.42380004   0.00055087
4.42380004   0.00055087
4.42477876   0.00169981
4.42477876   0.00169981
4.42477876   0.00169981
4.42477876   0.00169981
4.42575791   0.00055221
4.42575791   0.00055221
4.42575791   0.00055221
4.42673749   0.00170412
4.42673749   0.00170412
4.42673749   0.00170412
4.42673749   0.00170412
4.42771751   0.00055355
4.42771751   0.00055355
4.42771751   0.00055355
4.42869796   0.00170844
4.42869796   0.00170844
4.42869796   0.00170844
4.42869796   0.00170844
4.42967885   0.00055489
4.42967885   0.00055489
4.42967885   0.00055489
4.43066017   0.00171279
4.43066017   0.00171279
4.43066017   0.00171279
4.43066017   0.00171279
4.43164192   0.00055624
4.43164192   0.00055624
4.43164192   0.00055624
4.43262411   0.00171714
4.43262411   0.00171714
4.43262411   0.00171714
4.43262411   0.00171714
4.43360674   0.00055760
4.43360674   0.00055760
4.43360674   0.00055760
4.43458980   0.00172152
4.43458980   0.00172152
4.43458980   0.00172152
4.43458980   0.00172152
4.43557330   0.00055896
4.43557330   0.00055896
4.43557330   0.00055896
4.43655723   0.00172591
4.43655723   0.00172591
4.43655723   0.00172591
4.43655723   0.00172591
4.43754160   0.00056032
4.43754160   0.00056032
4.43754160   0.00056032
4.43852641   0.00173032
4.43852641   0.00173032
4.43852641   0.00173032
4.43852641   0.00173032
4.43951165   0.00056169
4.43951165   0.00056169
4.43951165   0.00056169
4.44049734   0.00173474
4.44049734   0.00173474
4.44049734   0.00173474
4.44049734   0.00173474
4.44148346   0.00056307
4.44148346   0.00056307
4.44148346   0.00056307
4.44247001   0.00173918
4.44247001   0.00173918
4.44247001   0.00173918
4.44247001   0.00173918
4.44345701   0.00056445
4.44345701   0.00056445
4.44345701   0.00056445
4.44444444   0.00174364
4.44444444   0.00174364
4.44444444   0.00174364
4.44444444   0.00174364
4.44543232   0.00056583
4.44543232   0.00056583
4.44543232   0.00056583
4.44642063   0.00174812
4.44642063   0.00174812
4.44642063   0.00174812
4.44642063   0.00174812
4.44740938   0.00056722
4.44740938   0.00056722
4.44740938   0.00056722
4.44839858   0.00175261
4.44839858   0.00175261
4.44839858   0.00175261
4.44839858   0.00175261
4.44938821   0.00056862
4.44938821   0.00056862
4.44938821   0.00056862
4.45037828   0.00175712
4.45037828   0.00175712
4.45037828   0.00175712
4.45037828   0.00175712
4.45136880   0.00057002
4.45136880   0.00057002
4.45136880   0.00057002
4.45235975   0.00176164
4.45235975   0.00176164
4.45235975   0.00176164
4.45235975   0.00176164
4.45335115   0.00057143
4.45335115   0.00057143
4.45335115   0.00057143
4.45434298   0.00176619
4.45434298   0.00176619
4.45434298   0.00176619
4.45434298   0.00176619
4.45533526   0.00057284
4.45533526   0.00057284
4.45533526   0.00057284
4.45632799   0.00177075
4.45632799   0.00177075
4.45632799   0.00177075
4.45632799   0.00177075
4.45732115   0.00057425
4.45732115   0.00057425
4.45732115   0.00057425
4.45831476   0.00177532
4.45831476   0.00177532
4.45831476   0.00177532
4.45831476   0.00177532
4.45930881   0.00057567
4.45930881   0.00057567
4.45930881   0.00057567
4.46030330   0.00177992
4.46030330   0.00177992
4.46030330   0.00177992
4.46030330   0.00177992
4.46129824   0.00057710
4.46129824   0.00057710
4.46129824   0.00057710
4.46229362   0.00178453
4.46229362   0.00178453
4.46229362   0.00178453
4.46229362   0.00178453
4.46328944   0.00057853
4.46328944   0.00057853
4.46328944   0.00057853
4.46428571   0.00178916
4.46428571   0.00178916
4.46428571   0.00178916
4.46428571   0.00178916
4.46528243   0.00057997
4.46528243   0.00057997
4.46528243   0.00057997
4.46627959   0.00179381
4.46627959   0.00179381
4.46627959   0.00179381
4.46627959   0.00179381
4.46727719   0.00058141
4.46727719   0.00058141
4.46727719   0.00058141
4.46827525   0.00179848
4.46827525   0.00179848
4.46827525   0.00179848
4.46827525   0.00179848
4.46927374   0.00058286
4.46927374   0.00058286
4.46927374   0.00058286
4.47027269   0.00180316
4.47027269   0.00180316
4.47027269   0.00180316
4.47027269   0.00180316
4.47127208   0.00058431
4.47127208   0.00058431
4.47127208   0.00058431
4.47227191   0.00180786
4.47227191   0.00180786
4.47227191   0.00180786
4.47227191   0.00180786
4.47327220   0.00058577
4.47327220   0.00058577
4.47327220   0.00058577
4.47427293   0.00181258
4.47427293   0.00181258
4.47427293   0.00181258
4.47427293   0.00181258
4.47527411   0.00058724
4.47527411   0.00058724
4.47527411   0.00058724
4.47627574   0.00181732
4.47627574   0.00181732
4.47627574   0.00181732
4.47627574   0.00181732
4.47727782   0.00058871
4.47727782   0.00058871
4.47727782   0.00058871
4.47828034   0.00182207
4.47828034   0.00182207
4.47828034   0.00182207
4.47828034   0.00182207
4.47928331   0.00059018
4.47928331   0.00059018
4.47928331   0.00059018
4.48028674   0.00182685
4.48028674   0.00182685
4.48028674   0.00182685
4.48028674   0.00182685
4.48129061   0.00059166
4.48129061   0.00059166
4.48129061   0.00059166
4.48229494   0.00183164
4.48229494   0.00183164
4.48229494   0.00183164
4.48229494   0.00183164
4.48267308   0.06575709
4.48329971   0.00059315
4.48329971   0.00059315
4.48329971   0.00059315
4.48430493   0.00183645
4.48430493   0.00183645
4.48430493   0.00183645
4.48430493   0.00183645
4.48531061   0.00059464
4.48531061   0.00059464
4.48531061   0.00059464
4.48631673   0.00184128
4.48631673   0.00184128
4.48631673   0.00184128
4.48631673   0.00184128
4.48732331   0.00059614
4.48732331   0.00059614
4.48732331   0.00059614
4.48833034   0.00184613
4.48833034   0.00184613
4.48833034   0.00184613
4.48833034   0.00184613
4.48867176   0.00239145
4.48933782   0.00059764
4.48933782   0.00059764
4.48933782   0.00059764
4.49034576   0.00185100
4.49034576   0.00185100
4.49034576   0.00185100
4.49034576   0.00185100
4.49135414   0.00059915
4.49135414   0.00059915
4.49135414   0.00059915
4.49236298   0.00185588
